Feature ID	Taxon	Confidence
26ef96da81bb5fb39904acf006d9d8d7	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured; s__uncultured_delta	0.8245714272358619
2aa34e25e84dad1abfbd5ab2941652ae	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured	0.9999973091916055
e86e993b00c1b377d3452eacd4425284	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__Thermodesulfovibrionaceae; g__Thermodesulfovibrio; s__uncultured_bacterium	0.739450152738333
0701bd4ae4fdaa410b76c2a5273c3ff5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_organism	0.9833863643222381
64f523c45321f8d386176d0e32e67c6f	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__bacterium_enrichment	0.764936012855038
fd9554193126a542a8c1c6b6c45344e0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured	0.9998160197639756
9478101543bc424ed8e04f0bf5c9e1a3	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15	0.9560309661514028
b45fb3b61d831a42bcebcaf2b6f9db8e	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Nitrospirae	0.8376143374565646
3e53dbc7b31678ed0310f77fbac23b02	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__B108; f__B108; g__B108; s__uncultured_bacterium	0.9858504705150303
6e2fc8fcb663c93b7b2e9c3d630b7388	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__MBMPE27; f__MBMPE27; g__MBMPE27	0.9931391243114579
f259b88b9fe0e7dbd8decc42c48439fb	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.7693644809200495
bcbf2c5b5a26c2bc713f36d827195965	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured	0.9729848431286993
c56a440f3e3fec71c6de41e53d3ac407	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9691806793037067
52b78b181c4e575d11c7f58e15e077a2	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15	0.9961267725379802
09433b11d3267ba648411fcf7f0b040d	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9993732435391177
274fec06a2a03782e2514d07e705de1d	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured	0.9996054496345395
e440ab24fdb9c364ee779247d2951518	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.999960310452921
865fb16a09b557eef5502ee2928780ff	d__Bacteria; p__Schekmanbacteria; c__Schekmanbacteria; o__Schekmanbacteria; f__Schekmanbacteria; g__Schekmanbacteria	0.8382168147199206
40719d909c24381e4c6a13a8b2f10787	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	0.9999311871241324
88c211ed6b8416480fec460e772dc84b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__uncultured; f__uncultured; g__uncultured	0.9999587763258573
39ded2894501d9bfd70c177e4197366e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9994119768973301
cc1d68c8c7e7d6c02196f4371acea2ad	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085	0.9990775823911882
95d3835e09990d25a7c0d078db943be4	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9999875591160343
fad1950feee99e26f2cd3d226a376031	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JTB23; f__JTB23; g__JTB23; s__uncultured_gamma	0.8648716152183866
5f7bc48a36289b5630e5fccfb3d0c917	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Thioalkalispiraceae; g__Thioalkalispira-Sulfurivermis	0.9917416125172748
0920da2f48382a6cd91a06939f827aa9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9997752909545865
dbab40ca339fb65276ddfd01226bd9b0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999644559
9e6eeab8acd21add2ddae1da1110429e	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured; s__uncultured_delta	0.9233144421484599
482d241d1a69392665f103178146675f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Methyloceanibacter; s__uncultured_bacterium	0.9004274048751214
ffe1e63147af5c2cd21231f1d5d59488	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999390516882386
833e53bd51aca033b4401bfa7db47bcb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Microbulbiferaceae; g__Microbulbifer	0.9999372648877246
d16855cb19a95d2423b864b96629de5a	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta	0.9999257550121875
d4c0d0c15735fda6c547f025effcbfb4	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium	0.9949139626558279
ce484ebb0d4bec013d0dbbce72d86f31	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta	0.9999008008908125
eeac511a1d4274ea1714e0a2ba42e4c5	d__Bacteria	0.9999858543635399
c5c56b21674d17c24cf628409a8cc735	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.7072830463411717
5a0569c1a2e343eff58c1cd43653960a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.9638871236228059
a18582ca1fbccc4a16dca10d9157f4ed	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9682423466281502
b462175eefc5659b0d3387023eed7d1e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9998640425982673
d8bde7ac11cc01025c2db8dc2636f1d7	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485	0.9762035648412233
3353b90ffbaab6acb3998ff8457bbdb4	d__Bacteria; p__Schekmanbacteria; c__Schekmanbacteria; o__Schekmanbacteria; f__Schekmanbacteria; g__Schekmanbacteria	0.850241822822185
b0b7c39189bb1ab5f8dabc8404383d2d	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.9568795776068034
bd068d1d0d702d46ec5630d9daa34006	d__Bacteria; p__Schekmanbacteria; c__Schekmanbacteria; o__Schekmanbacteria; f__Schekmanbacteria; g__Schekmanbacteria	0.8226572938946327
2f40e543feed1feaca9ee603e3f6d6e3	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18	0.9999973107268653
efccc699dda571d2c7e22b3858085ad1	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__unidentified_bacterium	0.9784278869937308
4fc61cd022295a9d60ea530c3bf6982f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999974552645725
4790ad13cd189c70cb6cab4e17adf4a4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__uncultured; f__uncultured; g__uncultured	0.9998450254148448
eb6fcb8b8b07523364885e269b99983e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Vallitalea	0.846190562484205
5632a39360ea095af890b558d7a4a765	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.9865274501586321
8abd031e4fcf007f1569d372781acac7	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.9861700333830239
8479eaee73a1ee4aa7eca188b0b8d0b8	d__Bacteria; p__Schekmanbacteria; c__Schekmanbacteria; o__Schekmanbacteria; f__Schekmanbacteria; g__Schekmanbacteria	0.7159983555311862
dc752bbdfe5f4b9b771ff41d1be7c80e	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured; s__uncultured_delta	0.8668060413741381
1eb871c6dd5b746a9095021983609392	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.9415926729858952
90617e1dc21539ed277fd640b85508c7	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9559500309550443
a0efb7475d7b28a667d2c909d874bb2e	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__bacterium_enrichment	0.9511898899361927
957fec6192f1fdfbc18fcf1514bdff81	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillales; g__Puniceispirillales; s__uncultured_Rhodospirillales	0.98149289196987
087312ae51678bfa73576d781d6cdfdd	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9705760407644315
69e6451686f8e1c460bb0fc471c32c8e	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18	0.9999945565343318
cb5e7e526fbfbccaace88493e14523c0	d__Bacteria; p__Chloroflexi; c__OLB14; o__OLB14; f__OLB14; g__OLB14	0.998652465101939
9cb6d0fa1620ac80a952fb3888ef88dc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Filomicrobium; s__uncultured_Alphaproteobacteria	0.7905498627631985
f7e0bab3be19f4dc5f039558a2d84916	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_bacterium	0.8535970130348396
aea117dd916ed02feb1c6a2651cde2ba	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__unidentified_bacterium	0.9520001882865653
916989ba695ecd653f34c930ee6fdf9e	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__Thermodesulfovibrionaceae; g__Thermodesulfovibrio; s__uncultured_bacterium	0.7830717637509924
d91f6a269f305f3ae0d07ee4dcf2cd88	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JTB23; f__JTB23; g__JTB23; s__uncultured_gamma	0.8327629176949465
a91a3b9392930c87b266e60d71a7fc32	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999527303
c805a97b3704fbd8c171976d4c496de4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Methyloceanibacter; s__uncultured_bacterium	0.9405583651553125
3af39b8cf891c5a7e838453762b55887	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.9983113115884436
43d6206f124bd4366083c1377b74be35	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9444438860539996
367add2c4451d19b4aba7d65bbd2b8c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Thioalkalispiraceae	0.8975303184176182
9785cc6cd1c9736561ca3bdce71aac98	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j	0.999278792054666
dfb9e19d93678a7a43945f0e75ba797c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.7311805203396664
bae1d3d217a5e0bc44691660a09d7731	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium	0.8391612291311462
aa08a371f02f094df0fa4dfce9f6fe15	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Natranaerovirga; s__uncultured_bacterium	0.9901129791521456
2871bea2fed7c2d6bbd8e8362cc01c86	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9999672737154501
566263a9166373e1e0d9ec52a9b5dc53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Thioalkalispiraceae; g__Thiohalophilus	0.7440674186225843
82687cbf5488ce9d5258c3e614edd1ce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured	0.9550348630842337
bd688e430bc651ba361fa499c6870634	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillales; g__Puniceispirillales; s__uncultured_Rhodospirillales	0.9820994896688238
7206f459fddd016d1e082f1bc7317490	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.8207563295707736
d40f293b77bcbe53e63ce907a5fe262f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia	0.9902890063872274
f059d66c0e43f6ce80a69ad34f0b4ddd	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_hydrocarbon	0.8734580107767548
91576e82e67ade00d6f5637ae45fb28e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Prolixibacter	0.8769120914197746
211848ab61795d2a3eab08ecd134ad90	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_Aminicenantes	0.823696063466676
1b3e95d5bc0b8872701a67dbc845b52f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20; s__uncultured_Rhodocyclaceae	0.7891169839267765
68d16874ca3ee256f1e17b527885938a	d__Bacteria; p__Schekmanbacteria; c__Schekmanbacteria; o__Schekmanbacteria; f__Schekmanbacteria; g__Schekmanbacteria	0.7218078486346072
1ceed3d9ca6a0606dea7e00bfb132f80	d__Bacteria; p__Gemmatimonadota; c__PAUC43f_marine_benthic_group; o__PAUC43f_marine_benthic_group; f__PAUC43f_marine_benthic_group; g__PAUC43f_marine_benthic_group; s__uncultured_bacterium	0.9911093020109091
53ad5b76576f85d5b1ef4775e2d8711a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured	0.778841836383735
142c972d6fc584bb13b0f436c238024a	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.9006563092206067
36c795f3ecfd6a2ed62a6f6bd9d89a07	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_bacterium	0.9771400251659492
5a8c054d51b2b0230b6ef75685fc4e47	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_BD2-2; g__Bacteroidetes_BD2-2; s__uncultured_Bacteroidetes/Chlorobi	0.9636692939574448
8159d7380351d8dc987d61a4948f10e8	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium	0.7111825955975914
b69a204b030bda846f0d537e72cb505a	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.7945193817986868
428ccfd52c9662caf575b807ceeef371	d__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Gitt-GS-136; f__Gitt-GS-136; g__Gitt-GS-136; s__uncultured_bacterium	0.9418175061312358
7e9efe852f9f8990691ec363ff5fb35d	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.9122057135753763
3231ef71ce986dd9f92567c231e8e1c5	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.747289749789623
f9944049329dcd54dc806e30d2d1d5c6	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured	0.9999975377339082
2d6bbaae83a0e67c0856d39d96008a96	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__B2M28; f__B2M28; g__B2M28; s__uncultured_gamma	0.8313093120795586
cd906452161a3ec38cc9f3620206b41a	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured; s__uncultured_delta	0.9044753060928059
fdd75360f8691131015e71aa0c809e2c	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_actinobacterium	0.8521664334691789
4abbc4b60a65cc65f361bb5472a14721	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9751258882331998
3907b2f9b712885a5f6f6970be67fd61	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9999639229751718
fbcce61e0849a3c1ee5bc143de1e9eda	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__Thermodesulfovibrionaceae; g__Thermodesulfovibrio; s__uncultured_bacterium	0.8223966840810593
04dcb532e12c83b6865091c0b3594dee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9998788785395831
fa151ae6444a1b61276d9376e9bb929b	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9411227891764786
a829be9baece7427d94fbdec0f084e18	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.9314671771248202
89f2786c912fe702c458e18d04b10488	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group	0.7440187850107515
3c591ff7ee905eae9e6db285d5cabd52	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999938357552596
8a36f8298b5e8771941e20eb501142dc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999275536010532
caf8da935a0459f1aeb6f946d780812f	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__uncultured; g__uncultured; s__uncultured_Acidimicrobiia	0.9363148532852575
eaacdb4fa76ef31d1919580b1988ac02	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured	0.9999964229644962
3e4f1dee8cb08e213b332357b051abd9	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_bacterium	0.8444510094724013
1e0b1013305eab2ad24e0fe9b43fe391	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18	0.9999983536005115
c47c7e08203ca1bf8d03a1c607714cbf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999145816459518
0af33e92b379fa66a69ffe63e5fcfc5d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9	0.7034903840628649
